objectid,seg_id,hundred_block_score,l_hundred_block,r_hundred_block,street_class,street_class_name
26804,761503,1.66666667,6900 CRISPIN ST,6900 CRISPIN ST,4,Collector
26805,761548,1.33333333,3300 DISSTON ST,3300 DISSTON ST,5,Local
26806,761507,1.66666667,6900 CRISPIN ST,6900 CRISPIN ST,4,Collector
26807,761563,1.33333333,3300 LONGSHORE AVE,3300 LONGSHORE AVE,4,Collector
26808,760277,2,6300 MARSDEN ST,6300 MARSDEN ST,5,Local
26809,760703,2.66666667,4600 ROBBINS ST,4600 ROBBINS ST,2,Major Arterial
26810,760704,2.66666667,4600 ROBBINS ST,4600 ROBBINS ST,2,Major Arterial
26811,760160,2,6200 TORRESDALE AVE,6200 TORRESDALE AVE,3,Minor Arterial
26812,760159,2.33333333,6300 TORRESDALE AVE,6300 TORRESDALE AVE,3,Minor Arterial
26813,760705,2.33333333,4700 ROBBINS ST,4700 ROBBINS ST,2,Major Arterial
26814,760706,2.33333333,4700 ROBBINS ST,4700 ROBBINS ST,2,Major Arterial
26815,760177,2,6300 VANDIKE ST,6300 VANDIKE ST,5,Local
26816,761162,1.66666667,4700 LEVICK ST,4700 LEVICK ST,2,Major Arterial
26817,761163,1.66666667,4700 LEVICK ST,4700 LEVICK ST,2,Major Arterial
26818,761164,1.66666667,4800 LEVICK ST,4800 LEVICK ST,2,Major Arterial
26819,760212,2,6300 HEGERMAN ST,6300 HEGERMAN ST,5,Local
26820,760213,2,6400 HEGERMAN ST,6400 HEGERMAN ST,4,Collector
26821,761167,1.33333333,4800 HELLERMAN ST,4800 HELLERMAN ST,5,Local
26822,761176,1.66666667,4700 HELLERMAN ST,4700 HELLERMAN ST,5,Local
26823,760176,2.66666667,6400 VANDIKE ST,6400 VANDIKE ST,5,Local
26824,761175,1.66666667,4700 HELLERMAN ST,4700 HELLERMAN ST,5,Local
26825,760175,2.22222222,6500 VANDIKE ST,6500 VANDIKE ST,5,Local
26826,761127,1.66666667,4700 MAGEE AVE,4700 MAGEE AVE,4,Collector
26827,761126,1.66666667,4700 MAGEE AVE,4700 MAGEE AVE,4,Collector
26828,760174,2.66666667,6600 VANDIKE ST,6600 VANDIKE ST,5,Local
27286,880434,1.33333333,8200 DITMAN ST,8300 DITMAN ST,4,Collector
27287,880436,1.33333333,8200 DITMAN ST,8200 DITMAN ST,4,Collector
27288,880451,1.33333333,4600 SOLLY AVE,4600 SOLLY AVE,4,Collector
27289,880442,2,8100 DITMAN ST,8100 DITMAN ST,5,Local
27290,880452,1.33333333,4600 WILBROCK ST,4600 WILBROCK ST,5,Local
27291,780002,2,8100 DITMAN ST,8100 DITMAN ST,5,Local
27292,780009,2,4600 KRAYDOR ST,4600 KRAYDOR ST,5,Local
27293,780004,2,8100 DITMAN ST,8100 DITMAN ST,5,Local
27294,880441,2,4400 ENFIELD AVE,4400 ENFIELD AVE,5,Local
27295,880437,1.66666667,4400 SOLLY AVE,4400 SOLLY AVE,5,Local
27296,880475,1.33333333,8300 COTTAGE ST,8300 COTTAGE ST,5,Local
27297,760112,1.33333333,4200 MILL ST,4200 MILL ST,5,Local
27298,760113,2,4400 HOLMESBURG AVE,4400 HOLMESBURG AVE,5,Local
27299,760111,1.83333333,4100 HOLMESBURG AVE,4100 HOLMESBURG AVE,5,Local
27300,861130,1.55555556,8200 ERDRICK ST,8100 ERDRICK ST,5,Local
27301,760423,1.33333333,7400 ERDRICK ST,7400 ERDRICK ST,4,Collector
27302,760923,1.33333333,4000 VISTA ST,4000 VISTA ST,5,Local
27303,760424,1.33333333,7400 ERDRICK ST,7400 ERDRICK ST,4,Collector
27304,760924,1.33333333,4200 VISTA ST,4200 VISTA ST,5,Local
27305,760908,1.33333333,4000 MARPLE ST,4000 MARPLE ST,5,Local
27306,760447,2,5900 ERDRICK ST,5900 ERDRICK ST,4,Collector
27307,761189,2.66666667,4100 COMLY ST,4100 COMLY ST,4,Collector
27308,761217,2,6000 TACKAWANNA ST,6000 TACKAWANNA ST,5,Local
27309,761248,1.33333333,6100 CHARLES ST,6100 CHARLES ST,4,Collector
27310,761186,1.33333333,4100 BENNER ST,4100 BENNER ST,4,Collector
27311,761243,2.66666667,6000 CHARLES ST,6000 CHARLES ST,4,Collector
27312,761236,2,4000 HIGBEE ST,4000 HIGBEE ST,5,Local
27313,761233,2,4000 CRESTON ST,4000 CRESTON ST,5,Local
27314,761244,2.66666667,6000 CHARLES ST,6000 CHARLES ST,4,Collector
27315,761284,2,4100 HOWELL ST,4100 HOWELL ST,4,Collector
27316,761277,1.33333333,5900 TACKAWANNA ST,5900 TACKAWANNA ST,5,Local
27317,761276,1.33333333,5800 TACKAWANNA ST,5800 TACKAWANNA ST,5,Local
27318,761283,2,4100 HOWELL ST,4100 HOWELL ST,4,Collector
27813,760575,1.33333333,5100 GRISCOM ST,5100 GRISCOM ST,5,Local
27814,761303,1.33333333,1500 PRATT ST,1500 PRATT ST,4,Collector
27815,761699,1.66666667,1100 PRATT ST,1100 PRATT ST,4,Collector
27816,761700,2.33333333,5100 OXFORD AVE,5100 OXFORD AVE,3,Minor Arterial
27817,761336,2,1200 PRATT ST,1200 PRATT ST,4,Collector
27818,761335,2,1200 PRATT ST,1200 PRATT ST,4,Collector
27819,760615,2.66666667,5300 LARGE ST,5300 LARGE ST,4,Collector
27820,760616,2,5200 LARGE ST,5200 LARGE ST,4,Collector
27821,760617,2,5200 LARGE ST,5200 LARGE ST,4,Collector
27822,761696,2,5200 OXFORD AVE,5200 OXFORD AVE,3,Minor Arterial
27823,761703,2,5200 SYLVESTER ST,5200 SYLVESTER ST,5,Local
27824,761702,2,5300 SYLVESTER ST,5300 SYLVESTER ST,5,Local
27825,761695,2,1200 BRIDGE ST,1200 BRIDGE ST,4,Collector
27826,761693,2,1100 BRIDGE ST,1100 BRIDGE ST,4,Collector
27827,760633,2.22222222,5200 HORROCKS ST,5200 HORROCKS ST,4,Collector
27828,761697,2,1200 BRIDGE ST,1200 BRIDGE ST,4,Collector
27829,760590,2,5200 OAKLAND ST,5200 OAKLAND ST,4,Collector
27830,620118,2,3400 N 18TH ST,3400 N 18TH ST,4,Collector
27831,620119,2,3300 N 18TH ST,3300 N 18TH ST,4,Collector
27832,620158,2,1800 W ONTARIO ST,1800 W ONTARIO ST,4,Collector
27833,620125,3.33333333,3400 N 17TH ST,3400 N 17TH ST,4,Collector
27834,620126,2.78787879,3300 N 17TH ST,3300 N 17TH ST,4,Collector
27835,620202,2.66666667,3400 N SMEDLEY ST,3400 N SMEDLEY ST,5,Local
27836,620161,2.66666667,1600 W ONTARIO ST,1600 W ONTARIO ST,4,Collector
27837,620162,2.66666667,1600 W ONTARIO ST,1600 W ONTARIO ST,4,Collector
27838,620163,2,1500 W ONTARIO ST,1500 W ONTARIO ST,4,Collector
27839,620130,3.33333333,3300 N 16TH ST,3300 N 16TH ST,4,Collector
27840,620217,2,3400 N BOUVIER ST,3400 N BOUVIER ST,5,Local
27841,620159,2.66666667,1700 W ONTARIO ST,1700 W ONTARIO ST,4,Collector
27842,620160,2.66666667,1700 W ONTARIO ST,1700 W ONTARIO ST,4,Collector
27843,620203,2,3300 N SMEDLEY ST,3300 N SMEDLEY ST,5,Local
27844,620148,2.66666667,1600 W WESTMORELAND ST,1600 W WESTMORELAND ST,4,Collector
27845,620149,2.66666667,1600 W WESTMORELAND ST,1600 W WESTMORELAND ST,4,Collector
28351,400435,2,100 N FELTON ST,100 N FELTON ST,5,Local
28352,400396,2,6200 RACE ST,6200 RACE ST,4,Collector
28353,402008,1.33333333,100 WILKINSON ST,100 WILKINSON ST,5,Local
28354,400392,2,6200 RACE ST,6200 RACE ST,4,Collector
28355,400433,2.66666667,100 N 63RD ST,100 N 63RD ST,2,Major Arterial
28356,400390,2,200 N 63RD ST,200 N 63RD ST,2,Major Arterial
28357,400353,2,300 N 63RD ST,300 N 63RD ST,2,Major Arterial
28358,401550,2.66666667,200 N 62ND ST,200 N 62ND ST,4,Collector
28359,401536,2.88888889,300 N 62ND ST,300 N 62ND ST,4,Collector
28360,401551,2,200 HORTON ST,200 HORTON ST,5,Local
28361,400361,2.66666667,6100 VINE ST,6100 VINE ST,3,Minor Arterial
28362,400600,2.66666667,6100 VINE ST,6100 VINE ST,3,Minor Arterial
28363,401537,2,300 HORTON ST,300 HORTON ST,5,Local
28364,400365,2.66666667,6100 VINE ST,6100 VINE ST,3,Minor Arterial
28365,400366,2.66666667,6000 VINE ST,6000 VINE ST,3,Minor Arterial
28366,401557,1.66666667,200 N EDGEWOOD ST,200 N EDGEWOOD ST,5,Local
28367,740221,2,1300 MEDARY AVE,1300 MEDARY AVE,4,Collector
28368,740231,2,1300 MEDARY AVE,1300 MEDARY AVE,4,Collector
28369,740195,2.66666667,1000 CHELTEN AVE,1000 CHELTEN AVE,4,Collector
28370,740270,1.33333333,6300 LAWNTON AVE,6300 LAWNTON AVE,5,Local
28371,740182,2.66666667,1100 CHELTEN AVE,1100 CHELTEN AVE,4,Collector
28372,740236,2.66666667,6300 N 12TH ST,6300 N 12TH ST,4,Collector
28373,740220,2.66666667,6300 N PARK AVE,6300 N PARK AVE,5,Local
28374,740367,2,6100 N FRANKLIN ST,6100 N FRANKLIN ST,5,Local
28375,740278,1.33333333,1000 MEDARY AVE,1000 MEDARY AVE,4,Collector
28376,740013,2.66666667,6300 N 10TH ST,6300 N 10TH ST,4,Collector
28377,740011,0,800 CHELTEN AVE,800 CHELTEN AVE,4,Collector
28378,740017,2.66666667,6200 N 8TH ST,6200 N 8TH ST,5,Local
28379,740300,1.33333333,700 MEDARY AVE,700 MEDARY AVE,5,Local
28380,740020,2,700 KENILWORTH AVE,700 KENILWORTH AVE,5,Local
28381,740019,1.33333333,6200 N 10TH ST,6200 N 10TH ST,4,Collector
28382,740395,2,6100 N 10TH ST,6100 N 10TH ST,4,Collector
28383,740022,2.66666667,700 W GODFREY AVE,700 W GODFREY AVE,2,Major Arterial
26829,760832,2.66666667,4700 UNRUH AVE,4700 UNRUH AVE,4,Collector
26830,760173,2,6700 VANDIKE ST,6700 VANDIKE ST,5,Local
26831,760172,2,6700 VANDIKE ST,6700 VANDIKE ST,5,Local
26832,761069,2,4700 RAWLE ST,4700 RAWLE ST,5,Local
26833,761653,1.66666667,2700 LEVICK ST,2700 LEVICK ST,2,Major Arterial
26834,761675,1.33333333,6400 REVERE ST,6400 REVERE ST,4,Collector
26835,761651,1.33333333,6300 CRAFTON ST,6300 CRAFTON ST,5,Local
26836,761652,1.33333333,6200 CRAFTON ST,6200 CRAFTON ST,5,Local
26837,761654,1.33333333,6300 REVERE ST,6300 REVERE ST,4,Collector
26838,761656,1.33333333,6200 REVERE ST,6200 REVERE ST,4,Collector
26839,761659,1.33333333,6200 MERSHON ST,6200 MERSHON ST,5,Local
26840,761634,2.66666667,2900 ROBBINS ST,2900 ROBBINS ST,2,Major Arterial
26841,761535,2,6300 BROUS AVE,6300 BROUS AVE,4,Collector
26842,761536,2.66666667,6200 BROUS AVE,6200 BROUS AVE,4,Collector
26843,761630,2,2900 HALE ST,2900 HALE ST,5,Local
26844,761537,2.66666667,6200 BROUS AVE,6200 BROUS AVE,4,Collector
26845,761655,2,6300 CARDIFF ST,6300 CARDIFF ST,5,Local
26846,761658,1.33333333,6300 MERSHON ST,6300 MERSHON ST,5,Local
26847,761948,2,5900 E ROOSEVELT BLVD,0 E ROOSEVELT BLVD,2,Major Arterial
26848,761784,2,5900 ALMA ST,5900 ALMA ST,5,Local
26849,760756,2,5900 CASTOR AVE,5900 CASTOR AVE,2,Major Arterial
26850,760643,0,0 LARGE ST,0 LARGE ST,4,Collector
26851,760642,0,0 LARGE ST,0 LARGE ST,4,Collector
26852,761979,2,0 E ROOSEVELT BLVD,6000 E ROOSEVELT BLVD,2,Major Arterial
26853,761980,2,0 E ROOSEVELT BLVD,6000 E ROOSEVELT BLVD,2,Major Arterial
26854,760736,0,0 DEVEREAUX AVE,0 DEVEREAUX AVE,3,Minor Arterial
26855,760738,0,0 DEVEREAUX AVE,0 DEVEREAUX AVE,3,Minor Arterial
26856,761989,1.66666667,0 E ROOSEVELT BLVD,6100 E ROOSEVELT BLVD,2,Major Arterial
26857,620386,2,1800 W BUTLER ST,1800 W BUTLER ST,4,Collector
26858,620412,2,3700 N 19TH ST,3700 N 19TH ST,4,Collector
26859,620414,2,3700 N 19TH ST,3700 N 19TH ST,4,Collector
26860,620413,2,3700 N 19TH ST,3700 N 19TH ST,4,Collector
26861,620038,1.33333333,1900 W CAREY ST,1900 W CAREY ST,5,Local
27319,761257,2,5800 CHARLES ST,5800 CHARLES ST,4,Collector
27320,761258,2.66666667,5700 CHARLES ST,5700 CHARLES ST,4,Collector
27321,761279,2,4100 VAN KIRK ST,4100 VAN KIRK ST,4,Collector
27322,761278,2,4100 VAN KIRK ST,4100 VAN KIRK ST,4,Collector
27323,760413,2,4100 E CHELTENHAM AVE,4100 E CHELTENHAM AVE,4,Collector
27324,761272,2,4100 E CHELTENHAM AVE,4100 E CHELTENHAM AVE,4,Collector
27325,761271,2,4100 E CHELTENHAM AVE,4100 E CHELTENHAM AVE,4,Collector
27326,761273,2,5700 TACKAWANNA ST,5700 TACKAWANNA ST,5,Local
27327,761259,2.66666667,5400 CHARLES ST,5400 CHARLES ST,4,Collector
27328,761265,2,1800 SANGER ST,1800 SANGER ST,5,Local
27329,761270,2,5400 TACKAWANNA ST,5400 TACKAWANNA ST,5,Local
27330,761274,1.33333333,5400 VALLEY ST,5400 VALLEY ST,5,Local
27331,761483,2,7200 HAWTHORNE ST,7200 HAWTHORNE ST,4,Collector
27332,761431,1.33333333,3000 WELLINGTON ST,3000 WELLINGTON ST,5,Local
27333,761400,1.33333333,3200 RYAN AVE,3200 RYAN AVE,3,Minor Arterial
27334,761401,1.33333333,3300 RYAN AVE,3300 RYAN AVE,3,Minor Arterial
27335,761379,1.33333333,7300 ROWLAND AVE,7300 ROWLAND AVE,3,Minor Arterial
27336,761381,1.33333333,7300 ROWLAND AVE,7300 ROWLAND AVE,3,Minor Arterial
27337,760893,2,4600 HARTEL AVE,4600 HARTEL AVE,4,Collector
27338,760896,2,4600 ASHVILLE ST,4600 ASHVILLE ST,5,Local
27339,763333,1.33333333,7300 TULIP ST,7300 TULIP ST,5,Local
27340,762009,2.66666667,7300 KEYSTONE ST,7300 KEYSTONE ST,5,Local
27341,760267,1.66666667,7100 MARSDEN ST,7100 MARSDEN ST,5,Local
27342,760987,2,4600 WELLINGTON ST,4600 WELLINGTON ST,4,Collector
27343,760985,2,4600 WELLINGTON ST,4600 WELLINGTON ST,4,Collector
27344,760269,1.66666667,7000 MARSDEN ST,7000 MARSDEN ST,5,Local
27345,761036,1.33333333,4600 TYSON AVE,4600 TYSON AVE,3,Minor Arterial
27346,760299,2,7000 DITMAN ST,7000 DITMAN ST,4,Collector
27347,761032,1.33333333,4500 TYSON AVE,4500 TYSON AVE,3,Minor Arterial
27348,760297,1.33333333,6900 DITMAN ST,6900 DITMAN ST,4,Collector
27349,761034,1.33333333,4600 TYSON AVE,4600 TYSON AVE,3,Minor Arterial
27350,760270,1.55555556,6900 MARSDEN ST,6900 MARSDEN ST,5,Local
27351,761025,1.33333333,4600 DISSTON ST,4600 DISSTON ST,5,Local
27846,641756,2,1400 W WESTMORELAND ST,1400 W WESTMORELAND ST,4,Collector
27847,620211,3.33333333,1500 W HILTON ST,1500 W HILTON ST,5,Local
27848,620138,2.85714286,3200 N 15TH ST,3200 N 15TH ST,4,Collector
27849,620137,2.83333333,3300 N 15TH ST,3300 N 15TH ST,4,Collector
27850,620152,2,1400 W WESTMORELAND ST,1400 W WESTMORELAND ST,4,Collector
27851,641516,2,1400 W TIOGA ST,1400 W TIOGA ST,4,Collector
27852,620164,2,1500 W ONTARIO ST,1500 W ONTARIO ST,4,Collector
27853,620165,1.33333333,1400 W ONTARIO ST,1400 W ONTARIO ST,4,Collector
27854,620208,2,3400 N SYDENHAM ST,3400 N SYDENHAM ST,5,Local
27855,600108,1.33333333,100 DUPONT ST,100 DUPONT ST,5,Local
27856,600124,1.33333333,4500 SMICK ST,4500 SMICK ST,5,Local
27857,600122,2,4500 SAINT DAVIDS ST,4500 SAINT DAVIDS ST,5,Local
27373,620015,2.66666667,3900 ALFRED ST,3900 ALFRED ST,5,Local
27858,600121,1.33333333,100 GREEN LN,100 GREEN LN,3,Minor Arterial
27859,600123,1.33333333,4500 RITCHIE ST,4500 RITCHIE ST,5,Local
27860,600120,0,0 GREEN LN,0 GREEN LN,3,Minor Arterial
27861,600101,1.33333333,100 GREEN LN,100 GREEN LN,3,Minor Arterial
27862,600357,1.33333333,100 CARSON ST,100 CARSON ST,5,Local
27863,600356,1.33333333,4400 SAINT DAVIDS ST,4400 SAINT DAVIDS ST,5,Local
27864,600102,1.33333333,100 GREEN LN,100 GREEN LN,3,Minor Arterial
27865,600352,1.33333333,4400 BAKER ST,4400 BAKER ST,5,Local
27866,600103,1.33333333,100 GREEN LN,100 GREEN LN,3,Minor Arterial
27867,600115,1.33333333,4500 BAKER ST,4500 BAKER ST,5,Local
27868,600540,1.33333333,100 GREEN LN,100 GREEN LN,3,Minor Arterial
27869,600556,1.33333333,100 GAY ST,100 GAY ST,5,Local
27870,600353,1.33333333,4400 BAKER ST,4400 BAKER ST,5,Local
27871,600104,1.33333333,4400 MAIN ST,4400 MAIN ST,3,Minor Arterial
27872,600576,1.33333333,100 CARSON ST,100 CARSON ST,5,Local
27873,600316,1.33333333,4400 CRESSON ST,4400 CRESSON ST,4,Collector
27874,600359,1.33333333,100 CARSON ST,100 CARSON ST,5,Local
27875,600306,1.33333333,4400 MAIN ST,4400 MAIN ST,3,Minor Arterial
27876,600318,1.33333333,4400 CRESSON ST,4400 CRESSON ST,4,Collector
27877,600577,0,0 CONARROE ST,0 CONARROE ST,5,Local
27878,600317,1.33333333,4400 CRESSON ST,4400 CRESSON ST,4,Collector
27879,600307,1.33333333,4400 MAIN ST,4400 MAIN ST,3,Minor Arterial
28384,740434,3.33333333,500 W SPENCER AVE,500 W SPENCER AVE,5,Local
28385,740429,3.33333333,600 W SPENCER AVE,600 W SPENCER AVE,5,Local
28386,740422,3.33333333,600 W SPENCER AVE,600 W SPENCER AVE,5,Local
28387,740350,2.66666667,700 W GODFREY AVE,700 W GODFREY AVE,2,Major Arterial
28388,740415,2.66666667,6100 N 7TH ST,6100 N 7TH ST,5,Local
28389,740353,2.66666667,600 W GODFREY AVE,600 W GODFREY AVE,2,Major Arterial
28390,740421,3.33333333,6100 N MARSHALL ST,6100 N MARSHALL ST,5,Local
28391,740433,2.59259259,6100 N FAIRHILL ST,6100 N FAIRHILL ST,5,Local
28392,740977,2,5200 RORER ST,5200 RORER ST,5,Local
28393,740065,2,5300 N 5TH ST,5300 N 5TH ST,3,Minor Arterial
28394,760505,2,5400 FRANKFORD AVE,5400 FRANKFORD AVE,2,Major Arterial
28395,760027,2.44444444,4000 E CHELTENHAM AVE,4000 E CHELTENHAM AVE,4,Collector
28396,761260,1.33333333,1800 E CHELTENHAM AVE,1800 E CHELTENHAM AVE,4,Collector
28397,500624,0,0 AVENUE OF THE REPUBLIC,0 AVENUE OF THE REPUBLIC,4,Collector
28398,421027,1.33333333,3500 SANSOM ST,3500 SANSOM ST,5,Local
28399,420951,1.33333333,3400 CHESTNUT ST,3400 CHESTNUT ST,2,Major Arterial
28400,420869,1.33333333,3400 WARREN ST,3400 WARREN ST,5,Local
28401,420822,1.33333333,0 N 36TH ST,0 N 36TH ST,4,Collector
28402,420739,1.33333333,300 N 35TH ST,300 N 35TH ST,4,Collector
28403,420703,1.33333333,3400 PEARL ST,3400 PEARL ST,5,Local
28404,422859,2,3400 SPRING GARDEN ST,3400 SPRING GARDEN ST,3,Minor Arterial
28405,422851,1.33333333,3400 MOUNT VERNON ST,3400 MOUNT VERNON ST,5,Local
28406,422852,2.33333333,3300 MOUNT VERNON ST,3300 MOUNT VERNON ST,5,Local
28407,420547,1.33333333,600 N 34TH ST,600 N 34TH ST,2,Major Arterial
28408,422849,2.66666667,3300 WALLACE ST,3300 WALLACE ST,5,Local
28409,420506,1.33333333,600 N 34TH ST,600 N 34TH ST,2,Major Arterial
28410,422844,1.33333333,3300 MELON ST,3300 MELON ST,5,Local
28411,422501,1.33333333,3300 FAIRMOUNT AVE,3300 FAIRMOUNT AVE,4,Collector
28412,420400,1.65957447,3300 MANTUA AVE,3300 MANTUA AVE,3,Minor Arterial
27374,620366,2.83333333,1900 RUFFNER ST,1900 RUFFNER ST,5,Local
28413,420469,1.33333333,600 N 34TH ST,600 N 34TH ST,2,Major Arterial
28414,420433,1.33333333,600 N 34TH ST,600 N 34TH ST,2,Major Arterial
28415,422846,1.33333333,700 N 34TH ST,700 N 34TH ST,2,Major Arterial
26862,620424,0,3700 N 20TH ST,3700 N 20TH ST,4,Collector
26863,620041,2,1900 W AIRDRIE ST,1900 W AIRDRIE ST,5,Local
26864,620275,2,3500 N 23RD ST,3500 N 23RD ST,4,Collector
26865,621218,2,2000 W ERIE AVE,2000 W ERIE AVE,3,Minor Arterial
26866,620077,2,3600 N 21ST ST,3600 N 21ST ST,4,Collector
26867,620195,3.33333333,2100 W PACIFIC ST,2100 W PACIFIC ST,5,Local
26868,620078,2,3600 N 21ST ST,3600 N 21ST ST,4,Collector
26869,620292,1.77777778,2200 W VENANGO ST,2200 W VENANGO ST,4,Collector
26870,620069,2.66081871,3600 N 22ND ST,3600 N 22ND ST,3,Minor Arterial
26871,620177,2,2100 W VENANGO ST,2100 W VENANGO ST,4,Collector
26872,620068,2.66081871,3600 N 22ND ST,3600 N 22ND ST,3,Minor Arterial
26873,621329,0,2200 W ERIE AVE,2200 W ERIE AVE,3,Minor Arterial
26874,620284,2,2200 W HUNTING PARK AVE,2200 W HUNTING PARK AVE,2,Major Arterial
26875,620285,2,2200 W HUNTING PARK AVE,2200 W HUNTING PARK AVE,2,Major Arterial
26876,620286,2,2300 W HUNTING PARK AVE,2300 W HUNTING PARK AVE,2,Major Arterial
26877,620300,0,3800 WISSAHICKON AVE,3800 WISSAHICKON AVE,3,Minor Arterial
26878,620301,1.77777778,2300 W VENANGO ST,2200 W VENANGO ST,4,Collector
26879,620064,2,1400 W ERIE AVE,1400 W ERIE AVE,3,Minor Arterial
26880,620132,2.66666667,3600 N 15TH ST,3600 N 15TH ST,4,Collector
26881,620062,2,1500 W ERIE AVE,1500 W ERIE AVE,3,Minor Arterial
26882,760913,1.33333333,4000 OAKMONT ST,4000 OAKMONT ST,5,Local
26883,760469,1.33333333,7500 FRANKFORD AVE,7500 FRANKFORD AVE,2,Major Arterial
26884,760468,1.33333333,7500 FRANKFORD AVE,7500 FRANKFORD AVE,2,Major Arterial
26885,760467,1.33333333,7500 FRANKFORD AVE,7500 FRANKFORD AVE,2,Major Arterial
26886,760461,1.33333333,7800 FRANKFORD AVE,7800 FRANKFORD AVE,2,Major Arterial
26887,760462,1.33333333,7800 FRANKFORD AVE,7700 FRANKFORD AVE,2,Major Arterial
26888,760463,1.33333333,7700 FRANKFORD AVE,7700 FRANKFORD AVE,2,Major Arterial
26889,861968,1.55555556,8100 ERDRICK ST,8100 ERDRICK ST,5,Local
26890,861969,1.55555556,8100 ERDRICK ST,8100 ERDRICK ST,5,Local
26891,760116,1.33333333,8000 ERDRICK ST,8000 ERDRICK ST,5,Local
26892,861124,2,4200 WELSH RD,4200 WELSH RD,5,Local
26893,760454,1.33333333,4000 DECATUR ST,4000 DECATUR ST,5,Local
27352,760271,1.55555556,6900 MARSDEN ST,6900 MARSDEN ST,5,Local
27353,761037,1.33333333,4600 DISSTON ST,4600 DISSTON ST,5,Local
27354,761022,1.33333333,4800 TYSON AVE,4800 TYSON AVE,4,Collector
27355,620422,2.66666667,3800 N 20TH ST,3800 N 20TH ST,4,Collector
27356,620377,2,3900 PULASKI AVE,3900 PULASKI AVE,4,Collector
27357,620369,2,3900 PULASKI AVE,3900 PULASKI AVE,5,Local
27358,620351,2,1800 W HUNTING PARK AVE,1900 W HUNTING PARK AVE,2,Major Arterial
27359,620368,2.83333333,1900 RUFFNER ST,1900 RUFFNER ST,5,Local
27360,620018,2.66666667,3900 PRISCILLA ST,3900 PRISCILLA ST,5,Local
27361,620370,2.83333333,1900 RUFFNER ST,1900 RUFFNER ST,5,Local
27362,620371,2.83333333,1900 RUFFNER ST,1900 RUFFNER ST,5,Local
27363,620026,2.66666667,3800 BLAINE ST,3800 BLAINE ST,5,Local
27364,620355,2,1900 W HUNTING PARK AVE,1900 W HUNTING PARK AVE,2,Major Arterial
